334,-263.68,747665,2400,0.3856
335,-196.09,750065,2400,0.3739
336,-1.56,752465,2400,0.3804
337,-0.35,754865,2400,0.3804
338,-431.57,757265,2400,0.3786
339,-300.12,759665,2400,0.3761
340,-0.83,762065,2400,0.3805
341,-79.56,764465,2400,0.3812
342,-335.94,766865,2400,0.381
343,-153.6,769265,2400,0.376
344,-108.77,771665,2400,0.3785
345,86.77,774065,2400,0.3829
346,-120.5,776465,2400,0.3818
347,-83.32,778865,2400,0.3805
348,24.69,781265,2400,0.3765
349,-139.29,783665,2400,0.3782
350,15.25,786065,2400,0.3865
351,-13.07,788465,2400,0.3744
352,-50.72,790865,2400,0.3714
353,-144.78,793265,2400,0.379
354,-413.04,795665,2400,0.377
355,-316.37,798065,2400,0.3773
356,-6.58,800465,2400,0.3765
357,233.24,802865,2400,0.3935
358,-426.9,805265,2400,0.3803
359,-341.23,807665,2400,0.3726
360,392.52,810065,2400,0.3817
361,32.36,812465,2400,0.3804
362,-48.08,814865,2400,0.3734
363,143.01,817265,2400,0.3802
364,324.04,819665,2400,0.376
365,-115.12,822065,2400,0.3863
366,-465.57,824465,2400,0.3885
367,-171.47,826865,2400,0.3769
368,-25.08,829265,2400,0.3817
369,-189.6,831665,2400,0.3763
370,336.8,834065,2400,0.3763
371,75.28,836465,2400,0.3752
372,32.66,838865,2400,0.3706
373,150.93,841265,2400,0.3753
374,52.72,843665,2400,0.382
375,120.52,846065,2400,0.3816
376,-36.91,848465,2400,0.3815
377,-149.42,850865,2400,0.3818
378,-137.22,853265,2400,0.3749
379,-126.69,855665,2400,0.3787
380,-181.27,858065,2400,0.3818
381,-177.35,860465,2400,0.376
382,-56.78,862865,2400,0.3756
383,-117.68,865265,2400,0.3777
384,702.28,867665,2400,0.3778
385,-38.49,870065,2400,0.3766
386,179.94,872465,2400,0.3852
387,255.25,874865,2400,0.3797
388,-143.84,877265,2400,0.3824
389,-144.53,879665,2400,0.3794
390,178.18,882065,2400,0.3705
391,10.95,884465,2400,0.3863
392,174.87,886865,2400,0.389
393,-24.96,889265,2400,0.3806
394,14.31,891665,2400,0.3831
395,496.4,894065,2400,0.3797
396,854.09,896019,1954,0.3807
397,266.48,898419,2400,0.3763
398,11.7,900819,2400,0.3819
399,-142.39,903219,2400,0.3791
400,76.77,905619,2400,0.3806
401,-327.48,908019,2400,0.3772
402,58.37,910419,2400,0.3805
403,-164.15,912819,2400,0.371
404,-70.18,915219,2400,0.3791
405,-65.04,917619,2400,0.3883
406,248.92,920019,2400,0.3819
407,-17.04,922419,2400,0.3838
408,-61.8,924819,2400,0.3743
409,-515.65,927219,2400,0.3749
410,-450.56,929619,2400,0.3791
411,-66.73,932019,2400,0.375
412,-344.58,934419,2400,0.3795
413,36.15,936819,2400,0.3763
414,706.2,938752,1933,0.3782
415,18.65,941152,2400,0.3838
416,128.82,943552,2400,0.3752
417,-106.59,945952,2400,0.3749
418,132.67,948352,2400,0.3762
419,374.51,950752,2400,0.3768
420,-153.33,953152,2400,0.3834
421,50.65,955552,2400,0.3721
422,232.93,957952,2400,0.3782
423,-173.63,960352,2400,0.3807
424,-317.67,962752,2400,0.3811
425,-55.02,965152,2400,0.3769
426,-140.65,967552,2400,0.3862
427,-57.83,969952,2400,0.3816
428,-441.21,972352,2400,0.3692
429,-483.7,974752,2400,0.3823
430,-337.24,977152,2400,0.3763
431,-113.81,979552,2400,0.3827
432,-469.54,981952,2400,0.413
433,-113.61,984352,2400,0.3719
434,-69.16,986752,2400,0.3819
435,-25.12,989152,2400,0.3743
436,-339.03,991552,2400,0.3718
437,62.31,993952,2400,0.3835
438,-339.28,996352,2400,0.3754
439,-163.6,998752,2400,0.3805
440,-378.45,1001152,2400,0.3732
441,-56.72,1003552,2400,0.3781
442,-412.62,1005952,2400,0.3736
443,-120.18,1008352,2400,0.3765
444,-140.9,1010752,2400,0.3776
445,-484.85,1013152,2400,0.3746
446,-6.04,1015552,2400,0.3824
447,-124.29,1017952,2400,0.3835
448,-95.5,1020352,2400,0.3799
449,-58.63,1022752,2400,0.3783
450,-145.31,1025152,2400,0.3839
451,-48.41,1027552,2400,0.3744
452,-117.93,1029952,2400,0.3795
453,-31.96,1032352,2400,0.3841
454,5.1,1034752,2400,0.3776
455,-110.02,1037152,2400,0.3796
456,536.07,1039552,2400,0.3807
457,600.89,1041739,2187,0.3781
458,12.4,1044139,2400,0.3812
459,-43.49,1046539,2400,0.3766
460,-366.34,1048939,2400,0.3811
461,-6.14,1051339,2400,0.374
462,-99.19,1053739,2400,0.3821
463,-117.22,1056139,2400,0.3872
464,-3.07,1058539,2400,0.3798
465,-57.8,1060939,2400,0.3739
466,-22.64,1063339,2400,0.3785
467,0.39,1065739,2400,0.3811
468,-232.86,1068139,2400,0.3698
469,-45.82,1070539,2400,0.3783
470,-230.37,1072939,2400,0.3879
471,-180.87,1075339,2400,0.3792
472,-203.36,1077739,2400,0.376
473,-168.21,1080139,2400,0.3775
474,-115.95,1082539,2400,0.377
475,-141.07,1084939,2400,0.3795
476,73.55,1087339,2400,0.3775
477,98.42,1089739,2400,0.3742
478,9.92,1092139,2400,0.3776
479,-28.87,1094539,2400,0.3806
480,-97.91,1096939,2400,0.3768
481,-306.83,1099339,2400,0.376
482,-392.08,1101739,2400,0.3827
483,-331.24,1104139,2400,0.3773
484,-373.34,1106539,2400,0.3752
485,-103.46,1108939,2400,0.3755
486,170.13,1111339,2400,0.3795
487,-379.27,1113739,2400,0.3776
488,-31.28,1116139,2400,0.3798
489,-237.03,1118539,2400,0.3855
490,608.61,1120002,1463,0.3877
491,-471.19,1122402,2400,0.3816
492,-429.08,1124802,2400,0.3727
493,269.63,1127202,2400,0.3742
494,76.71,1129602,2400,0.3739
495,-394.08,1132002,2400,0.3698
496,-52.06,1134402,2400,0.3823
497,-130.89,1136802,2400,0.3819
498,314.05,1139202,2400,0.5152
499,-286.3,1141602,2400,0.8549
500,8.09,1144002,2400,1.0558
501,-92.42,1146402,2400,0.3929
502,-47.56,1148802,2400,0.4077
503,-124.24,1151202,2400,0.5855
504,-55.97,1153602,2400,0.3797
505,-455.26,1156002,2400,0.3934
506,166.46,1158402,2400,0.3786
507,-448.57,1160802,2400,0.385
508,316.18,1163202,2400,0.4091
509,-106.44,1165602,2400,0.871
510,-126.7,1168002,2400,0.8618
511,617.1,1168861,859,1.6784
512,-159.3,1171261,2400,0.5763
513,-477.65,1173661,2400,1.5934
514,-74.63,1176061,2400,0.3909
515,4.33,1178461,2400,0.3943
516,-406.82,1180861,2400,1.3759
517,-288.18,1183261,2400,1.0078
518,-101.04,1185661,2400,1.627
519,54.71,1188061,2400,0.7969
520,-60.3,1190461,2400,2.1072
521,-11.53,1192861,2400,1.1911
522,-274.8,1195261,2400,1.2776
523,-524.93,1197661,2400,0.922
524,-297.99,1200061,2400,1.0192
